page_id,year,month,rank,title,views
421020,2026,5,376,Róże Europy,16659
3165684,2026,5,390,Maffashion,16185
6062738,2026,5,423,Edward Warchocki,15654
1901667,2026,5,428,Sprawa Łomiarza,15578
5875869,2026,5,459,Szpital św. Anny,15045
2916980,2026,5,468,Małgorzata Rozenek-Majdan,14948
593174,2026,5,516,Agnieszka Fatyga,14224
6032232,2026,5,526,Agnieszka Kołodziejska,14070
4524560,2026,5,555,Katarzyna Kołodziejczyk (politolog),13666
6051847,2026,5,592,Dawid Bratko,13246
5863337,2026,5,607,Wiktor Waligóra,13119
2621879,2026,5,624,Odznaczeni Orderem Orła Białego (III Rzeczpospolita),12971
3108052,2026,5,628,Joanna Przetakiewicz,12958
6079636,2026,5,720,Referendum gminne w sprawie odwołania Prezydenta Miasta Krakowa oraz Rady Miejskiej Krakowa przed upływem kadencji w 2026 roku,12247
3733133,2026,5,743,Marcin Matczak,12047
5179615,2026,5,750,Katarzyna Sienkiewicz (wokalistka),12021
5982759,2026,5,751,Marian Zmarzły,12015
495996,2026,5,772,Iwona Pavlović,11827
5818004,2026,5,837,Natalisa,11430
2062376,2026,5,850,Miuosh,11355
733637,2026,5,873,Paweł Jaskanis,11228
5499590,2026,5,918,Radosław Piesiewicz,10919
2552054,2026,5,937,Ewa Błachnio,10754
4890977,2026,5,962,Filip Gurłacz,10626
1039763,2026,5,964,Edward Miszczak,10614
3584444,2026,5,989,Ryszard Piotrowski,10471
874113,2026,6,19,Bogdan Olewicz,101953
5499832,2026,6,32,Skolim,76231
4485229,2026,6,34,Andrzej Szeptycki (politolog),66569
2621879,2026,6,45,Odznaczeni Orderem Orła Białego (III Rzeczpospolita),56701
4094907,2026,6,56,Odznaczeni Orderem Orła Białego (II Rzeczpospolita),49111
4674457,2026,6,66,Magdalena Sobkowiak-Czarnecka,45417
148258,2026,6,79,Andrzej Mogielnicki,42293
5410792,2026,6,90,Alaksiej Nasiewicz,39139
4809949,2026,6,103,Tadeusz Gołębiewski (przedsiębiorca),35636
5569747,2026,6,123,Monika Horna-Cieślak,32550
2835026,2026,6,131,Jacek Dubois,31674
5004864,2026,6,162,Łukasz Mejza,29087
6051847,2026,6,165,Dawid Bratko,28498
4693982,2026,6,232,Andrzej Sasin,23340
5734178,2026,6,235,Zalia,23283
5948397,2026,6,250,Maciej Krakowian,22499
5976628,2026,6,282,Mikołaj Bagiński (przedsiębiorca),20530
4540908,2026,6,284,Total Casino,20378
487413,2026,6,424,Maciej Dowbor,16566
3580472,2026,6,458,Dariusz Zawistowski,15713
4346381,2026,6,489,Zbigniew Parafianowicz,15255
3675590,2026,6,492,Kapituła Orderu Orła Białego,15117
4560733,2026,6,494,Łukasz Drapała,15062
4040416,2026,6,540,Patryk Słowik,14433
3461152,2026,6,543,Piotr Pytel,14365
3862891,2026,6,549,Krzysztof Gojdź,14298
223115,2026,6,558,Aleksander Lwow,14112
179389,2026,6,601,Maciej Balcar,13669
1232047,2026,6,603,Agnieszka Woźniak-Starak,13641
730857,2026,6,609,Aleksandra Kwaśniewska,13565
5571794,2026,6,628,Maria Ejchart,13273
897740,2026,6,655,Adam Borowski,13034
6050932,2026,6,661,Król dopalaczy,12968
5085463,2026,6,735,Warszawski Szpital Południowy,12090
86849,2026,6,776,Zbigniew Hołdys,11677
2366013,2026,6,783,Poparzeni Kawą Trzy,11635
205007,2026,6,805,Paulina Chylewska,11475
4524560,2026,6,807,Katarzyna Kołodziejczyk (politolog),11470
128673,2026,6,830,Robert Friedrich,11264
4095222,2026,6,837,Odznaczeni Orderem Orła Białego (I Rzeczpospolita),11207
3481676,2026,6,838,Radzimir Dębski,11207
670996,2026,6,880,Neo-Nówka,10882
2916980,2026,6,900,Małgorzata Rozenek-Majdan,10783
6088391,2026,6,905,Afera podkarpacka,10755
5884436,2026,6,914,Jakub Nowak (siatkarz),10687
1373308,2026,6,952,Roman Żurek,10439
3130955,2026,6,965,Arleta Bojke,10347
200401,2026,6,976,Sebastian Riedel,10315
